,Club_Name,Name,Event,Role,Fest_Name,Roll No.
440,club_1,misty lavoie,club_1_event_3,Participant,,17XJ1A0258
1797,,misty lavoie,fest_2_event_3,,fest_2,17XJ1A0258
723,club_2,misty lavoie,club_2_event_2,Participant,,17XJ1A0258
255,club_2,misty lavoie,club_2_event_1,Participant,,17XJ1A0258
838,club_1,misty lavoie,club_1_event_1,Participant,,17XJ1A0258
468,club_1,misty lavoie,club_1_event_2,Participant,,17XJ1A0258
485,club_1,misty lavoie,club_1_event_1,Participant,,17XJ1A0258
773,club_2,misty lavoie,club_2_event_3,Participant,,17XJ1A0258
243,club_3,misty lavoie,club_3_event_3,Participant,,17XJ1A0258
263,club_1,justyn goetz,club_1_event_3,organiser_5,,17XJ1A0259
663,club_2,justyn goetz,club_2_event_3,Participant,,17XJ1A0259
1605,,justyn goetz,fest_1_event_1,,fest_1,17XJ1A0259
4293,,justyn goetz,fest_2_event_12,,fest_2,17XJ1A0259
561,club_2,justyn goetz,club_2_event_1,Participant,,17XJ1A0259
187,club_3,justyn goetz,club_3_event_3,Participant,,17XJ1A0259
4436,,justyn goetz,fest_2_event_4,,fest_2,17XJ1A0259
290,club_1,justyn goetz,club_1_event_1,organiser_5,,17XJ1A0259
2381,,justyn goetz,fest_1_event_5,,fest_1,17XJ1A0259
4315,,justyn goetz,fest_1_event_4,,fest_1,17XJ1A0259
3368,,justyn goetz,fest_1_event_2,,fest_2,17XJ1A0259
4983,,justyn goetz,fest_1_event_1,,fest_1,17XJ1A0259
674,club_2,justyn goetz,club_2_event_1,organiser_4,,17XJ1A0259
135,club_1,justyn goetz,club_1_event_1,Participant,,17XJ1A0259
613,club_2,justyn goetz,club_2_event_3,organiser_4,,17XJ1A0259
3746,,justyn goetz,fest_2_event_1,,fest_2,17XJ1A0259
787,club_2,justyn goetz,club_2_event_2,organiser_4,,17XJ1A0259
619,club_1,justyn goetz,club_1_event_2,Participant,,17XJ1A0259
3016,,justyn goetz,fest_1_event_13,,fest_1,17XJ1A0259
298,club_1,justyn goetz,club_1_event_2,organiser_5,,17XJ1A0259
3084,,justyn goetz,fest_2_event_5,,fest_2,17XJ1A0259
226,club_2,augustus sullivan,club_2_event_2,Participant,,17XJ1A0260
391,club_1,augustus sullivan,club_1_event_1,Participant,,17XJ1A0260
220,club_3,augustus sullivan,club_3_event_1,Participant,,17XJ1A0260
3937,,augustus sullivan,fest_1_event_1,,fest_1,17XJ1A0260
5011,,kallie everett,fest_2_event_7,,fest_2,17XJ1A0261
1676,,kallie everett,fest_1_event_6,,fest_1,17XJ1A0261
1850,,kallie everett,fest_2_event_7,,fest_2,17XJ1A0261
1677,,kallie everett,fest_2_event_14,,fest_2,17XJ1A0261
2520,,kallie everett,fest_2_event_12,,fest_2,17XJ1A0261
3469,,kallie everett,fest_2_event_8,,fest_2,17XJ1A0261
4782,,kallie everett,fest_2_event_13,,fest_2,17XJ1A0261
5099,,kallie everett,fest_2_event_4,,fest_2,17XJ1A0261
4238,,kallie everett,fest_1_event_9,,fest_1,17XJ1A0261
1073,,kallie everett,fest_2_event_13,,fest_2,17XJ1A0261
1258,,kallie everett,fest_1_event_12,,fest_1,17XJ1A0261
2953,,kallie everett,fest_2_event_9,,fest_2,17XJ1A0261
1077,,kallie everett,fest_2_event_6,,fest_2,17XJ1A0261
1998,,kallie everett,fest_2_event_1,,fest_2,17XJ1A0261
2671,,kallie everett,fest_1_event_6,,fest_1,17XJ1A0261
1851,,kallie everett,fest_2_event_10,,fest_2,17XJ1A0261
4441,,kallie everett,fest_2_event_15,,fest_2,17XJ1A0261
5425,,kallie everett,fest_2_event_7,,fest_2,17XJ1A0261
5029,,kallie everett,fest_1_event_10,,fest_1,17XJ1A0261
1482,,kallie everett,fest_1_event_8,,fest_1,17XJ1A0261
5035,,kallie everett,fest_1_event_10,,fest_1,17XJ1A0261
5062,,kallie everett,fest_2_event_1,,fest_2,17XJ1A0261
1606,,kallie everett,fest_1_event_2,,fest_2,17XJ1A0261
3238,,kallie everett,fest_2_event_1,,fest_2,17XJ1A0261
1703,,kallie everett,fest_2_event_10,,fest_2,17XJ1A0261
3230,,kallie everett,fest_1_event_2,,fest_2,17XJ1A0261
2562,,kallie everett,fest_1_event_1,,fest_1,17XJ1A0261
4185,,kallie everett,fest_1_event_7,,fest_1,17XJ1A0261
2149,,kallie everett,fest_1_event_3,,fest_1,17XJ1A0261
1723,,kallie everett,fest_2_event_13,,fest_2,17XJ1A0261
4838,,kallie everett,fest_1_event_10,,fest_1,17XJ1A0261
3278,,kallie everett,fest_2_event_5,,fest_2,17XJ1A0261
2314,,kallie everett,fest_2_event_7,,fest_2,17XJ1A0261
3563,,kallie everett,fest_1_event_11,,fest_1,17XJ1A0261
1159,,kallie everett,fest_1_event_3,,fest_1,17XJ1A0261
1532,,kallie everett,fest_2_event_7,,fest_2,17XJ1A0261
5255,,kallie everett,fest_1_event_3,,fest_1,17XJ1A0261
5327,,kallie everett,fest_2_event_1,,fest_2,17XJ1A0261
1690,,kallie everett,fest_2_event_2,,fest_2,17XJ1A0261
5085,,kallie everett,fest_1_event_13,,fest_1,17XJ1A0261
3791,,kallie everett,fest_2_event_7,,fest_2,17XJ1A0261
2083,,kallie everett,fest_2_event_3,,fest_2,17XJ1A0261
5217,,kallie everett,fest_1_event_2,,fest_2,17XJ1A0261
5207,,kallie everett,fest_2_event_4,,fest_2,17XJ1A0261
1187,,kallie everett,fest_1_event_10,,fest_1,17XJ1A0261
285,club_2,kallie everett,club_2_event_1,Participant,,17XJ1A0261
3491,,kallie everett,fest_2_event_15,,fest_2,17XJ1A0261
3185,,kallie everett,fest_1_event_12,,fest_1,17XJ1A0261
5080,,kallie everett,fest_1_event_13,,fest_1,17XJ1A0261
1307,,kallie everett,fest_1_event_2,,fest_2,17XJ1A0261
3423,,kallie everett,fest_2_event_12,,fest_2,17XJ1A0261
5124,,kallie everett,fest_1_event_7,,fest_1,17XJ1A0261
900,club_2,kallie everett,club_2_event_2,Participant,,17XJ1A0261
2553,,kallie everett,fest_1_event_6,,fest_1,17XJ1A0261
2328,,kallie everett,fest_1_event_1,,fest_1,17XJ1A0261
4590,,kallie everett,fest_1_event_1,,fest_1,17XJ1A0261
1862,,kallie everett,fest_2_event_2,,fest_2,17XJ1A0261
3005,,kallie everett,fest_2_event_12,,fest_2,17XJ1A0261
1808,,kallie everett,fest_2_event_4,,fest_2,17XJ1A0261
5300,,kallie everett,fest_1_event_2,,fest_2,17XJ1A0261
4395,,kallie everett,fest_2_event_7,,fest_2,17XJ1A0261
4154,,kallie everett,fest_2_event_4,,fest_2,17XJ1A0261
4288,,kallie everett,fest_2_event_9,,fest_2,17XJ1A0261
2022,,kallie everett,fest_1_event_3,,fest_1,17XJ1A0261
5350,,kallie everett,fest_1_event_6,,fest_1,17XJ1A0261
3686,,kallie everett,fest_1_event_8,,fest_1,17XJ1A0261
3260,,kallie everett,fest_2_event_2,,fest_2,17XJ1A0261
3422,,kallie everett,fest_2_event_4,,fest_2,17XJ1A0261
4993,,kallie everett,fest_2_event_13,,fest_2,17XJ1A0261
3164,,kallie everett,fest_2_event_1,,fest_2,17XJ1A0261
3509,,kallie everett,fest_1_event_1,,fest_1,17XJ1A0261
2074,,kallie everett,fest_1_event_7,,fest_1,17XJ1A0261
2319,,kallie everett,fest_2_event_1,,fest_2,17XJ1A0261
1180,,kallie everett,fest_1_event_5,,fest_1,17XJ1A0261
2435,,kallie everett,fest_1_event_1,,fest_1,17XJ1A0261
5411,,kallie everett,fest_2_event_14,,fest_2,17XJ1A0261
5220,,kallie everett,fest_2_event_8,,fest_2,17XJ1A0261
1960,,kallie everett,fest_2_event_15,,fest_2,17XJ1A0261
4113,,kallie everett,fest_2_event_3,,fest_2,17XJ1A0261
2824,,kallie everett,fest_1_event_6,,fest_1,17XJ1A0261
1330,,kallie everett,fest_1_event_2,,fest_2,17XJ1A0261
2267,,kallie everett,fest_2_event_2,,fest_2,17XJ1A0261
3081,,kallie everett,fest_2_event_11,,fest_2,17XJ1A0261
4492,,kallie everett,fest_1_event_3,,fest_1,17XJ1A0261
4958,,kallie everett,fest_1_event_7,,fest_1,17XJ1A0261
5239,,kallie everett,fest_1_event_1,,fest_1,17XJ1A0261
2594,,kallie everett,fest_1_event_4,,fest_1,17XJ1A0261
3090,,kallie everett,fest_2_event_4,,fest_2,17XJ1A0261
2831,,kallie everett,fest_2_event_2,,fest_2,17XJ1A0261
1053,,kallie everett,fest_2_event_15,,fest_2,17XJ1A0261
5210,,katerina hershberger,fest_1_event_1,,fest_1,17XJ1A0262
2735,,katerina hershberger,fest_1_event_13,,fest_1,17XJ1A0262
5050,,katerina hershberger,fest_2_event_1,,fest_2,17XJ1A0262
3438,,katerina hershberger,fest_1_event_12,,fest_1,17XJ1A0262
5192,,katerina hershberger,fest_2_event_7,,fest_2,17XJ1A0262
3490,,katerina hershberger,fest_1_event_11,,fest_1,17XJ1A0262
5251,,katerina hershberger,fest_2_event_11,,fest_2,17XJ1A0262
2960,,katerina hershberger,fest_2_event_3,,fest_2,17XJ1A0262
2188,,katerina hershberger,fest_2_event_9,,fest_2,17XJ1A0262
3915,,katerina hershberger,fest_1_event_8,,fest_1,17XJ1A0262
1546,,katerina hershberger,fest_2_event_6,,fest_2,17XJ1A0262
4398,,katerina hershberger,fest_2_event_15,,fest_2,17XJ1A0262
3663,,katerina hershberger,fest_1_event_6,,fest_1,17XJ1A0262
5269,,katerina hershberger,fest_2_event_13,,fest_2,17XJ1A0262
2533,,katerina hershberger,fest_2_event_12,,fest_2,17XJ1A0262
2354,,katerina hershberger,fest_1_event_4,,fest_1,17XJ1A0262
1820,,katerina hershberger,fest_1_event_10,,fest_1,17XJ1A0262
2456,,shawn kay,fest_1_event_6,,fest_1,17XJ1A0263
3033,,shawn kay,fest_2_event_10,,fest_2,17XJ1A0263
4515,,shawn kay,fest_1_event_5,,fest_1,17XJ1A0263
3347,,shawn kay,fest_1_event_1,,fest_1,17XJ1A0263
1672,,shawn kay,fest_2_event_9,,fest_2,17XJ1A0263
4903,,shawn kay,fest_1_event_10,,fest_1,17XJ1A0263
1511,,shawn kay,fest_2_event_6,,fest_2,17XJ1A0263
2525,,shawn kay,fest_1_event_8,,fest_1,17XJ1A0263
5003,,shawn kay,fest_2_event_12,,fest_2,17XJ1A0263
3061,,shawn kay,fest_2_event_14,,fest_2,17XJ1A0263
1010,,shawn kay,fest_2_event_7,,fest_2,17XJ1A0263
1019,,shawn kay,fest_2_event_5,,fest_2,17XJ1A0263
2241,,marcel wenger,fest_1_event_2,,fest_2,17XJ1A0264
1625,,marcel wenger,fest_1_event_5,,fest_1,17XJ1A0264
4926,,marcel wenger,fest_2_event_3,,fest_2,17XJ1A0264
3716,,marcel wenger,fest_2_event_12,,fest_2,17XJ1A0264
1632,,marcel wenger,fest_2_event_6,,fest_2,17XJ1A0264
3126,,marcel wenger,fest_2_event_9,,fest_2,17XJ1A0264
5152,,marcel wenger,fest_2_event_7,,fest_2,17XJ1A0264
3935,,marcel wenger,fest_2_event_5,,fest_2,17XJ1A0264
1249,,marcel wenger,fest_1_event_7,,fest_1,17XJ1A0264
2678,,marcel wenger,fest_2_event_11,,fest_2,17XJ1A0264
1581,,marcel wenger,fest_2_event_3,,fest_2,17XJ1A0264
3961,,marcel wenger,fest_1_event_8,,fest_1,17XJ1A0264
4232,,marcel wenger,fest_2_event_8,,fest_2,17XJ1A0264
3707,,marcel wenger,fest_1_event_8,,fest_1,17XJ1A0264
219,club_1,marcel wenger,club_1_event_3,Participant,,17XJ1A0264
3976,,marcel wenger,fest_2_event_2,,fest_2,17XJ1A0264
1193,,marcel wenger,fest_2_event_3,,fest_2,17XJ1A0264
3565,,marcel wenger,fest_2_event_5,,fest_2,17XJ1A0264
4358,,marcel wenger,fest_2_event_4,,fest_2,17XJ1A0264
6,club_2,marcel wenger,club_2_event_3,Participant,,17XJ1A0264
2754,,marcel wenger,fest_1_event_1,,fest_1,17XJ1A0264
1214,,marcel wenger,fest_2_event_15,,fest_2,17XJ1A0264
5291,,marcel wenger,fest_1_event_10,,fest_1,17XJ1A0264
1317,,marcel wenger,fest_1_event_9,,fest_1,17XJ1A0264
2363,,marcel wenger,fest_1_event_6,,fest_1,17XJ1A0264
2201,,marcel wenger,fest_1_event_9,,fest_1,17XJ1A0264
2651,,marcel wenger,fest_1_event_1,,fest_1,17XJ1A0264
140,club_2,marcel wenger,club_2_event_2,Participant,,17XJ1A0264
2672,,marcel wenger,fest_1_event_8,,fest_1,17XJ1A0264
2330,,marcel wenger,fest_2_event_1,,fest_2,17XJ1A0264
2946,,marcel wenger,fest_2_event_13,,fest_2,17XJ1A0264
1631,,marcel wenger,fest_1_event_11,,fest_1,17XJ1A0264
3919,,marcel wenger,fest_1_event_4,,fest_1,17XJ1A0264
2351,,marcel wenger,fest_1_event_12,,fest_1,17XJ1A0264
1561,,marcel wenger,fest_1_event_3,,fest_1,17XJ1A0264
2294,,marcel wenger,fest_1_event_11,,fest_1,17XJ1A0264
3526,,marcel wenger,fest_1_event_7,,fest_1,17XJ1A0264
5148,,marcel wenger,fest_2_event_13,,fest_2,17XJ1A0264
557,club_3,marcel wenger,club_3_event_2,Participant,,17XJ1A0264
2817,,marcel wenger,fest_2_event_9,,fest_2,17XJ1A0264
2115,,marcel wenger,fest_2_event_4,,fest_2,17XJ1A0264
719,club_2,marcel wenger,club_2_event_2,Participant,,17XJ1A0264
2867,,marcel wenger,fest_1_event_9,,fest_1,17XJ1A0264
4268,,marcel wenger,fest_2_event_6,,fest_2,17XJ1A0264
4348,,marcel wenger,fest_2_event_2,,fest_2,17XJ1A0264
207,club_2,marcel wenger,club_2_event_1,Participant,,17XJ1A0264
2755,,marcel wenger,fest_1_event_6,,fest_1,17XJ1A0264
5219,,marcel wenger,fest_1_event_2,,fest_2,17XJ1A0264
1385,,marcel wenger,fest_2_event_8,,fest_2,17XJ1A0264
1711,,marcel wenger,fest_2_event_10,,fest_2,17XJ1A0264
2156,,marcel wenger,fest_1_event_2,,fest_2,17XJ1A0264
2452,,marcel wenger,fest_1_event_6,,fest_1,17XJ1A0264
643,club_3,marcel wenger,club_3_event_1,Participant,,17XJ1A0264
1435,,marcel wenger,fest_2_event_4,,fest_2,17XJ1A0264
3248,,marcel wenger,fest_1_event_2,,fest_2,17XJ1A0264
5043,,marcel wenger,fest_1_event_5,,fest_1,17XJ1A0264
2592,,marcel wenger,fest_1_event_5,,fest_1,17XJ1A0264
247,club_1,marcel wenger,club_1_event_2,Participant,,17XJ1A0264
5010,,marcel wenger,fest_2_event_12,,fest_2,17XJ1A0264
1162,,marcel wenger,fest_1_event_1,,fest_1,17XJ1A0264
2090,,marcel wenger,fest_1_event_2,,fest_2,17XJ1A0264
3812,,marcel wenger,fest_2_event_13,,fest_2,17XJ1A0264
2196,,marcel wenger,fest_1_event_13,,fest_1,17XJ1A0264
3409,,marcel wenger,fest_1_event_6,,fest_1,17XJ1A0264
4567,,marcel wenger,fest_1_event_4,,fest_1,17XJ1A0264
4126,,marcel wenger,fest_2_event_7,,fest_2,17XJ1A0264
2504,,marcel wenger,fest_2_event_1,,fest_2,17XJ1A0264
105,club_1,fernando segovia,club_1_event_3,Participant,,17XJ1A0265
339,club_3,fernando segovia,club_3_event_1,Participant,,17XJ1A0265
478,club_2,fernando segovia,club_2_event_2,Participant,,17XJ1A0265
100,club_3,fernando segovia,club_3_event_3,Participant,,17XJ1A0265
3983,,ansley wilkes,fest_2_event_10,,fest_2,17XJ1A0266
1171,,ansley wilkes,fest_1_event_1,,fest_1,17XJ1A0266
1389,,ansley wilkes,fest_2_event_15,,fest_2,17XJ1A0266
4414,,ansley wilkes,fest_1_event_11,,fest_1,17XJ1A0266
1242,,ansley wilkes,fest_2_event_4,,fest_2,17XJ1A0266
2829,,ansley wilkes,fest_2_event_2,,fest_2,17XJ1A0266
1639,,ansley wilkes,fest_1_event_3,,fest_1,17XJ1A0266
4780,,ansley wilkes,fest_1_event_9,,fest_1,17XJ1A0266
3784,,glen draper,fest_2_event_3,,fest_2,17XJ1A0268
4917,,glen draper,fest_1_event_9,,fest_1,17XJ1A0268
4130,,glen draper,fest_1_event_7,,fest_1,17XJ1A0268
5223,,glen draper,fest_2_event_8,,fest_2,17XJ1A0268
3635,,glen draper,fest_1_event_1,,fest_1,17XJ1A0268
2878,,glen draper,fest_2_event_15,,fest_2,17XJ1A0268
4378,,glen draper,fest_1_event_4,,fest_1,17XJ1A0268
3013,,glen draper,fest_2_event_9,,fest_2,17XJ1A0268
2905,,glen draper,fest_1_event_5,,fest_1,17XJ1A0268
2883,,glen draper,fest_1_event_12,,fest_1,17XJ1A0268
3651,,glen draper,fest_2_event_13,,fest_2,17XJ1A0268
1032,,glen draper,fest_2_event_1,,fest_2,17XJ1A0268
3694,,glen draper,fest_1_event_6,,fest_1,17XJ1A0268
1768,,glen draper,fest_1_event_13,,fest_1,17XJ1A0268
4029,,glen draper,fest_1_event_10,,fest_1,17XJ1A0268
936,club_2,kierstin romano,club_2_event_3,Participant,,17XJ1A0271
221,club_3,kierstin romano,club_3_event_2,Participant,,17XJ1A0271
354,club_1,kierstin romano,club_1_event_3,Participant,,17XJ1A0271
134,club_1,kierstin romano,club_1_event_1,Participant,,17XJ1A0271
131,club_3,kierstin romano,club_3_event_1,Participant,,17XJ1A0271
760,club_2,kierstin romano,club_2_event_2,Participant,,17XJ1A0271
69,club_2,kierstin romano,club_2_event_3,Participant,,17XJ1A0271
197,club_1,kierstin romano,club_1_event_3,Participant,,17XJ1A0271
815,club_2,kierstin romano,club_2_event_2,Participant,,17XJ1A0271
229,club_3,kierstin romano,club_3_event_1,Participant,,17XJ1A0271
582,club_3,kierstin romano,club_3_event_2,Participant,,17XJ1A0271
4834,,gary matson,fest_1_event_2,,fest_2,17XJ1A0272
2197,,gary matson,fest_1_event_5,,fest_1,17XJ1A0272
5033,,gary matson,fest_2_event_9,,fest_2,17XJ1A0272
1769,,gary matson,fest_2_event_13,,fest_2,17XJ1A0272
3873,,gary matson,fest_2_event_11,,fest_2,17XJ1A0272
4165,,gary matson,fest_1_event_4,,fest_1,17XJ1A0272
2225,,gary matson,fest_2_event_8,,fest_2,17XJ1A0272
2865,,gary matson,fest_2_event_7,,fest_2,17XJ1A0272
4397,,gary matson,fest_2_event_6,,fest_2,17XJ1A0272
2142,,gary matson,fest_1_event_4,,fest_1,17XJ1A0272
4616,,gary matson,fest_1_event_10,,fest_1,17XJ1A0272
1300,,gary matson,fest_1_event_11,,fest_1,17XJ1A0272
3042,,gary matson,fest_2_event_6,,fest_2,17XJ1A0272
4511,,gary matson,fest_2_event_15,,fest_2,17XJ1A0272
1913,,gary matson,fest_2_event_8,,fest_2,17XJ1A0272
1886,,gary matson,fest_1_event_2,,fest_2,17XJ1A0272
5274,,gary matson,fest_2_event_1,,fest_2,17XJ1A0272
4331,,gary matson,fest_1_event_1,,fest_1,17XJ1A0272
4385,,gary matson,fest_2_event_3,,fest_2,17XJ1A0272
2290,,gary matson,fest_1_event_7,,fest_1,17XJ1A0272
2740,,gary matson,fest_2_event_4,,fest_2,17XJ1A0272
2758,,gary matson,fest_1_event_7,,fest_1,17XJ1A0272
3095,,gary matson,fest_2_event_9,,fest_2,17XJ1A0272
1280,,gary matson,fest_2_event_9,,fest_2,17XJ1A0272
3617,,gary matson,fest_2_event_11,,fest_2,17XJ1A0272
4322,,gary matson,fest_1_event_12,,fest_1,17XJ1A0272
4117,,gary matson,fest_2_event_12,,fest_2,17XJ1A0272
3591,,gary matson,fest_1_event_10,,fest_1,17XJ1A0272
3664,,gary matson,fest_1_event_5,,fest_1,17XJ1A0272
2340,,gary matson,fest_2_event_5,,fest_2,17XJ1A0272
4296,,gary matson,fest_1_event_10,,fest_1,17XJ1A0272
4243,,gary matson,fest_2_event_1,,fest_2,17XJ1A0272
1927,,gary matson,fest_1_event_13,,fest_1,17XJ1A0272
4880,,gary matson,fest_2_event_3,,fest_2,17XJ1A0272
2864,,gary matson,fest_1_event_13,,fest_1,17XJ1A0272
5072,,gary matson,fest_2_event_14,,fest_2,17XJ1A0272
1897,,gary matson,fest_2_event_4,,fest_2,17XJ1A0272
1126,,gary matson,fest_1_event_11,,fest_1,17XJ1A0272
2264,,gary matson,fest_1_event_1,,fest_1,17XJ1A0272
3371,,gary matson,fest_1_event_1,,fest_1,17XJ1A0272
5237,,gary matson,fest_1_event_12,,fest_1,17XJ1A0272
5404,,gary matson,fest_1_event_9,,fest_1,17XJ1A0272
2270,,gary matson,fest_2_event_10,,fest_2,17XJ1A0272
5423,,gary matson,fest_2_event_10,,fest_2,17XJ1A0272
4128,,gary matson,fest_2_event_12,,fest_2,17XJ1A0272
771,club_3,keshawn stein,club_3_event_2,Participant,,17XJ1A0273
653,club_3,keshawn stein,club_3_event_1,Participant,,17XJ1A0273
102,club_1,keshawn stein,club_1_event_1,Participant,,17XJ1A0273
568,club_2,keshawn stein,club_2_event_2,Participant,,17XJ1A0273
4560,,josef finney,fest_2_event_15,,fest_2,17XJ1A0274
4693,,josef finney,fest_1_event_5,,fest_1,17XJ1A0274
3731,,josef finney,fest_1_event_2,,fest_2,17XJ1A0274
1402,,josef finney,fest_2_event_1,,fest_2,17XJ1A0274
5126,,josef finney,fest_1_event_4,,fest_1,17XJ1A0274
948,club_2,josef finney,club_2_event_1,Participant,,17XJ1A0274
4407,,josef finney,fest_2_event_4,,fest_2,17XJ1A0274
13,club_1,alannah chisholm,club_1_event_2,Participant,,17XJ1A0275
894,club_3,alannah chisholm,club_3_event_2,Participant,,17XJ1A0275
691,club_2,alannah chisholm,club_2_event_1,Participant,,17XJ1A0275
71,club_3,alannah chisholm,club_3_event_1,Participant,,17XJ1A0275
515,club_1,alannah chisholm,club_1_event_3,Participant,,17XJ1A0275
63,club_2,alannah chisholm,club_2_event_3,Participant,,17XJ1A0275
650,club_1,alannah chisholm,club_1_event_1,Participant,,17XJ1A0275
3679,,maximus kelly,fest_1_event_10,,fest_1,17XJ1A0276
3517,,maximus kelly,fest_2_event_5,,fest_2,17XJ1A0276
3168,,maximus kelly,fest_2_event_14,,fest_2,17XJ1A0276
2947,,maximus kelly,fest_1_event_4,,fest_1,17XJ1A0276
1397,,maximus kelly,fest_2_event_10,,fest_2,17XJ1A0276
2383,,maximus kelly,fest_2_event_2,,fest_2,17XJ1A0276
4309,,maximus kelly,fest_1_event_13,,fest_1,17XJ1A0276
4625,,maximus kelly,fest_2_event_2,,fest_2,17XJ1A0276
3372,,maximus kelly,fest_1_event_11,,fest_1,17XJ1A0276
1736,,maximus kelly,fest_2_event_14,,fest_2,17XJ1A0276
1046,,maximus kelly,fest_1_event_10,,fest_1,17XJ1A0276
2143,,maximus kelly,fest_1_event_2,,fest_2,17XJ1A0276
4690,,maximus kelly,fest_1_event_3,,fest_1,17XJ1A0276
2302,,maximus kelly,fest_2_event_15,,fest_2,17XJ1A0276
5121,,maximus kelly,fest_1_event_6,,fest_1,17XJ1A0276
2396,,maximus kelly,fest_1_event_1,,fest_1,17XJ1A0276
1212,,maximus kelly,fest_2_event_6,,fest_2,17XJ1A0276
2571,,maximus kelly,fest_2_event_1,,fest_2,17XJ1A0276
2427,,maximus kelly,fest_2_event_5,,fest_2,17XJ1A0276
2826,,maximus kelly,fest_1_event_7,,fest_1,17XJ1A0276
2058,,maximus kelly,fest_1_event_5,,fest_1,17XJ1A0276
3845,,maximus kelly,fest_2_event_7,,fest_2,17XJ1A0276
2623,,maximus kelly,fest_1_event_8,,fest_1,17XJ1A0276
1450,,maximus kelly,fest_1_event_2,,fest_2,17XJ1A0276
1351,,maximus kelly,fest_2_event_10,,fest_2,17XJ1A0276
4848,,maximus kelly,fest_2_event_7,,fest_2,17XJ1A0276
3006,,maximus kelly,fest_1_event_9,,fest_1,17XJ1A0276
1221,,maximus kelly,fest_2_event_12,,fest_2,17XJ1A0276
4874,,maximus kelly,fest_1_event_7,,fest_1,17XJ1A0276
1176,,maximus kelly,fest_1_event_6,,fest_1,17XJ1A0276
4867,,maximus kelly,fest_1_event_8,,fest_1,17XJ1A0276
1298,,maximus kelly,fest_1_event_3,,fest_1,17XJ1A0276
4973,,maximus kelly,fest_2_event_13,,fest_2,17XJ1A0276
4791,,maximus kelly,fest_2_event_9,,fest_2,17XJ1A0276
4964,,maximus kelly,fest_2_event_5,,fest_2,17XJ1A0276
3199,,maximus kelly,fest_2_event_15,,fest_2,17XJ1A0276
1764,,maximus kelly,fest_2_event_1,,fest_2,17XJ1A0276
1469,,maximus kelly,fest_2_event_4,,fest_2,17XJ1A0276
3468,,maximus kelly,fest_1_event_8,,fest_1,17XJ1A0276
2689,,maximus kelly,fest_2_event_11,,fest_2,17XJ1A0276
2007,,maximus kelly,fest_2_event_3,,fest_2,17XJ1A0276
1266,,maximus kelly,fest_2_event_6,,fest_2,17XJ1A0276
3713,,braeden etheridge,fest_1_event_5,,fest_1,17XJ1A0277
3605,,braeden etheridge,fest_2_event_12,,fest_2,17XJ1A0277
4107,,braeden etheridge,fest_1_event_7,,fest_1,17XJ1A0277
4660,,braeden etheridge,fest_1_event_3,,fest_1,17XJ1A0277
1223,,braeden etheridge,fest_2_event_4,,fest_2,17XJ1A0277
696,club_1,sean guthrie,club_1_event_1,Participant,,17XJ1A0278
2842,,sean guthrie,fest_2_event_2,,fest_2,17XJ1A0278
792,club_2,sean guthrie,club_2_event_2,Participant,,17XJ1A0278
4703,,maxim simonson,fest_2_event_4,,fest_2,17XJ1A0279
3795,,maxim simonson,fest_2_event_8,,fest_2,17XJ1A0279
1086,,maxim simonson,fest_2_event_1,,fest_2,17XJ1A0279
3579,,maxim simonson,fest_1_event_5,,fest_1,17XJ1A0279
1988,,maxim simonson,fest_1_event_13,,fest_1,17XJ1A0279
4157,,maxim simonson,fest_1_event_2,,fest_2,17XJ1A0279
1689,,maxim simonson,fest_2_event_6,,fest_2,17XJ1A0279
4547,,maxim simonson,fest_2_event_3,,fest_2,17XJ1A0279
1318,,maxim simonson,fest_2_event_7,,fest_2,17XJ1A0279
4946,,maxim simonson,fest_1_event_12,,fest_1,17XJ1A0279
3434,,maxim simonson,fest_1_event_1,,fest_1,17XJ1A0279
2639,,maxim simonson,fest_1_event_4,,fest_1,17XJ1A0279
2523,,kolby sturm,fest_1_event_6,,fest_1,17XJ1A0280
1264,,kolby sturm,fest_2_event_12,,fest_2,17XJ1A0280
3732,,kolby sturm,fest_2_event_9,,fest_2,17XJ1A0280
1691,,kolby sturm,fest_2_event_11,,fest_2,17XJ1A0280
2027,,kolby sturm,fest_2_event_13,,fest_2,17XJ1A0280
4346,,kolby sturm,fest_2_event_11,,fest_2,17XJ1A0280
5310,,kolby sturm,fest_1_event_2,,fest_2,17XJ1A0280
3898,,kolby sturm,fest_1_event_1,,fest_1,17XJ1A0280
1765,,kolby sturm,fest_1_event_1,,fest_1,17XJ1A0280
3345,,kolby sturm,fest_1_event_9,,fest_1,17XJ1A0280
3477,,kolby sturm,fest_2_event_5,,fest_2,17XJ1A0280
4715,,kolby sturm,fest_2_event_12,,fest_2,17XJ1A0280
4450,,kolby sturm,fest_2_event_3,,fest_2,17XJ1A0280
3609,,kolby sturm,fest_2_event_14,,fest_2,17XJ1A0280
1006,,kolby sturm,fest_1_event_12,,fest_1,17XJ1A0280
4190,,kolby sturm,fest_2_event_6,,fest_2,17XJ1A0280
4956,,kolby sturm,fest_2_event_7,,fest_2,17XJ1A0280
3383,,kolby sturm,fest_1_event_9,,fest_1,17XJ1A0280
2605,,kolby sturm,fest_2_event_14,,fest_2,17XJ1A0280
4005,,kolby sturm,fest_2_event_15,,fest_2,17XJ1A0280
